entidad,municipio,PC1,PC2,PC3,PC4,PC5,PC6,n_hogares,gasto_median
7,84,-2.151285037919353,0.5748186142253799,1.7737401122594487,1.038706616991375,-2.1652106282896773,0.5268355852861046,21,19268.079999999998
7,89,-0.03466536396641061,-0.6954043662400246,-0.5099455712910006,0.5547923428074363,0.05773548227588961,0.713910550407158,119,27896.37
7,90,-3.254678303768552,-0.8167608105473495,-0.5826282392011615,0.23251073944855727,-0.7808316597946737,1.6162782823645043,24,15099.135
7,93,-1.5188281125585053,-0.4447407240795253,0.515022854042888,0.34345252824976963,-0.004273849120652706,0.8586171405837879,48,15431.175
7,96,-2.8225925407495183,-0.0999294929791768,1.1123083338667072,0.43573235602498245,0.22539619389417742,0.9164941843581338,23,13055.45
7,97,-0.5275452580289985,-0.4044206494025556,-0.30258803187784755,0.6061187799688244,0.2729205976930559,0.8972494265790765,22,25758.67
7,99,-1.389315933183505,-0.9579891812017658,0.2061344437888965,-0.20244789266659596,0.35064513966170674,0.16328661395019875,44,19399.18
7,100,-2.9646342790825204,-0.6000716978199968,0.3329934385526635,0.07789309296402602,-1.0289500870487274,1.078739794477774,22,9518.035
7,101,0.6981662154230555,-0.1706961904153079,-0.6607548683209553,0.21054196839690043,0.14690571340012593,0.7010398493019397,235,32903.36
7,102,-2.4144303374823317,-0.1331803948087621,-0.3360962264066609,0.8701597031990704,0.1913142032478182,-0.3801494359376603,24,32369.53
7,105,-2.4213142118791025,-0.675819305639374,0.4763206499916274,0.7094032871560357,0.6195139868969782,0.3476601099641167,44,18883.53
7,107,-0.8052322461907129,-0.5951200878453793,0.4922149081288433,0.5141465228322233,-0.13576489656938961,0.45796610055845577,22,23919.1
7,108,-1.5544025827054695,-0.7700558583196796,0.2669735056382825,-0.4850472762388894,0.11461240498003128,0.35865376266533766,137,20328.32
7,109,-4.583381693661402,-0.4396818746988029,0.996146495797115,-0.188793909764775,-0.39570009084966373,1.072979346530033,21,10776.35
7,110,-1.9898069262224465,0.9157786146770253,1.2230824588171672,-0.6370361258589989,-1.7771939779948174,0.9876001171561285,25,13306.92
7,111,-2.830579601139221,0.03844640062599952,-0.4996440189888338,1.0279656785502427,-0.16081189906168467,1.2622472254873862,30,13871.925
7,114,-2.0158357394672315,-0.8581404248825246,-0.5550192236334857,1.1588295440119576,0.13124407879359917,-0.7535705534874986,23,16277.05
7,115,-2.2640157896955566,-0.47634670545578506,-0.3990952675913886,0.21371524442574696,-0.24862195503246726,-0.07064587531716074,23,30238.52
7,118,-3.750847100225223,0.574115116914287,-0.718257223276949,-0.08100585405220806,0.44437570568205986,-0.6202431430871647,20,11583.9
7,124,-1.5180863012624697,-0.4885846576713672,-0.5831908088327079,-0.7108957768929373,0.17872630773782594,0.45875496849047115,21,21024.25
8,1,0.6470182559102118,-3.381445053493205,0.5879676929746103,-1.5877856159706383,0.10807751741625204,-1.3351449828919493,21,18296.91
8,2,1.2063405219162668,-1.5281527299037583,0.5231633256544211,-0.0020029400217616055,-0.5258949931832595,-0.4162895342358463,104,28151.14
8,3,1.1145425032687357,-1.5368258492362616,-0.23758575174798086,0.7524203430456979,-0.6057118285820229,0.44872900098075036,21,21781.68
8,4,1.289185603842701,-0.7721046631364894,0.17842368417550167,0.446610872971505,0.5608639571542807,0.6094922562774114,21,38343.87
8,5,0.8813154286785138,-1.936916319343491,-1.0548560790413426,-0.164798495301891,-0.6036158580572781,0.2425916139723502,84,31606.755
8,6,0.909436236752773,-2.0336418266784095,0.7270048101313118,-1.4812358581550567,0.6600235651280701,-0.18343146803771437,18,24233.364999999998
